iter	Logloss
0	0.6866888621
1	0.679053652	02	0.6717539591
3	0.6655604045
4	0.6588596162
5	0.6527141389
6	0.646205236
7	0.639369056388	0.6322214036
9	0.6268479483
10	0.6207259647
11	0.6128047761
12	0.6046111697
13	0.5979451982
14	0.5912703862
15	0.5847065032
16	0.5790055896
17	0.57389928418	0.570843919	019	0.566549120	020	0.56030721	0.21	0.5546680632
22	0.5491880387
23	0.5424174354
24	0.5370618427
25	0.5318311661
26	0.5268227	0.527	0.5214928	0.28	0.51636229	029	0.5112634689
330	0.5000261579
31	0.4946989332
32	0.490147848
33	0.4843576825
34	0.47950081635	0.4841627091
36	0.4792299737	0.4840749105
38	0.4800045074
39	0.4767302861
40	0.473198815
41	0.4697417002
42	0.4662601531
43	0.4618206932
44	0.458006662
45	0.45	0.43223246	0.46	0.4292100573
47	0.42689387
48	0.4233671521
49	0.4208380684
50	0.4173502241
51	0.4141555665
52	0.4106883094
53	0.4069884154	0.4257756793
55	0.422694948
556	0.4123911176
57	0.409417591458	0.4144991012
59	0.4118773142660	060	0.3870634654
61	0.3853496067
62	0.3823982723
63	0.3798368545
64	0.3768949357
65	0.3747409033
66	0.3721994673
67	0.3694765606
68	0.3678799584
69	0.3651054625
70	0.3630150084
71	0.3601109338
72	0.3582745507
73	0.3562526097
74	0.35408568
75	0.352072519
76	0.3499886649
77	0.3477280632
78	0.3461752998
79	0.3443294404
80	0.3422152504
81	0.3405073862
82	0.3388681563
83	0.3370588091
84	0.3356595721
85	0.33400911
86	0.3320155674
87	0.3304913233
88	0.3289730738
89	0.3273642404
90	0.3255070278
91	0.323476095
92	0.3216179136
93	0.3199705094
94	0.3188750555
95	0.3171104552
96	0.3157773699
97	0.3147642045
98	0.3138254256
99	0.3117899819
100	0.3109356411
101	0.3090961396
102	0.3074241517
103	0.3058166807
104	0.3042847467
105	0.3026186625
106	0.3010345943
107	0.3000920916
108	0.2987014528
109	0.2974694873
110	0.2967845675
111	0.2951864212
112	0.2939101325
113	0.2928092593
114	0.2917286101
115	0.2909606449
116	0.2900376093
117	0.2887989831
118	0.2877303532
119	0.2865811908
120	0.2853326646
121	0.2843719664
122	0.2831994617
123	0.2819529942
124	0.2813273233
125	0.2801560296
126	0.2788802556
127	0.277531972
128	0.2764796908
129	0.2753707341
130	0.2743708898
131	0.2730781313
132	0.2720687503
133	0.2711226448
134	0.2705558898
135	0.2697044251
136	0.2690192329
137	0.2679967123
138	0.2674836053
139	0.2668018038
140	0.2657943604
141	0.2649139525
142	0.2641614884
143	0.2633419642
144	0.2625471145
145	0.2614051577
146	0.2604887523
147	0.2596242995
148	0.2586174617
149	0.2573808943
150	0.2564967927
151	0.2556785705
152	0.2548298306
153	0.2541301061
154	0.2534748259
155	0.2524560747
156	0.2517778457
157	0.2510550363
158	0.2503425507
159	0.249352879
160	0.2485679899
161	0.2478053532
162	0.2469956383
163	0.2462408883
164	0.2454320665
165	0.2445466632
166	0.2441778637
167	0.2437116532
168	0.2433532533
169	0.2428148815
170	0.2421596012
171	0.2415949958
172	0.2409683409
173	0.240191172
174	0.2393342275
175	0.2388044085
176	0.2384704257
177	0.2378047307
178	0.2370431991
179	0.2364569921
180	0.2356964747
181	0.2349664597
182	0.2341752734
183	0.2335005563
184	0.2329879942
185	0.2323393746
186	0.2318890284
187	0.2312405299
188	0.2306442866
189	0.2301111373
190	0.2295631833
191	0.2289117329
192	0.2285375444
193	0.2281250272
194	0.2277488557
195	0.2275033073
196	0.2267876428
197	0.2262611692
198	0.2258410681
199	0.2252211344
200	0.2245497174
201	0.2241107396
202	0.2238085459
203	0.2231721727
204	0.2227226742
205	0.2222867693
206	0.2216786884
207	0.2210851245
208	0.220417053
209	0.2200451654
210	0.2195793182
211	0.2190799259
212	0.2186996823
213	0.2183240255
214	0.2178029257
215	0.2173954494
216	0.2170708823
217	0.2163900648
218	0.2159863729
219	0.2153895545
220	0.2149702708
221	0.2144459618
222	0.2142095717
223	0.2137370034
224	0.2133909861
225	0.2132568965
226	0.2126436839
227	0.2121891446
228	0.2118693306
229	0.2114058146
230	0.2110218926
231	0.2104782528
232	0.2099589242
233	0.2094910637
234	0.2091276684
235	0.208789341
236	0.208351544
237	0.208010507
238	0.2074761164
239	0.2070120857
240	0.2064233356
241	0.2060287415
242	0.2055626824
243	0.2051653181
244	0.2048549652
245	0.2043007139
246	0.2037651425
247	0.203633808
248	0.2034545172
249	0.2030074407
250	0.2026832369
251	0.2021585192
252	0.2017782605
253	0.2014044202
254	0.2008916764
255	0.2005901034
256	0.2002472499
257	0.1999140391
258	0.1995210193
259	0.1991503579
260	0.1988570501
261	0.1983502252
262	0.1979749468
263	0.197540919
264	0.1970840636
265	0.1966428757
266	0.1962043974
267	0.1957607723
268	0.1956339942
269	0.1953041591
270	0.1949214784
271	0.1947237953
272	0.1943716473
273	0.1940367865
274	0.1935685778
275	0.1932598901
276	0.1927258476
277	0.1924056553
278	0.1921087295
279	0.1917913074
280	0.1914574457
281	0.191052013
282	0.1906373917
283	0.1904014103
284	0.190080567
285	0.1896775715
286	0.1893757109
287	0.1889398666
288	0.1886035374
289	0.1883898236
290	0.1879653022
291	0.1876839078
292	0.1874110812
293	0.1870942797
294	0.1867917681
295	0.1864577399
296	0.1862178076
297	0.1857511884
298	0.1853765912
299	0.1850517364
300	0.1846695703
301	0.1844153934
302	0.1840687404
303	0.1837221176
304	0.1834735568
305	0.183117367
306	0.1828476739
307	0.1824519596
308	0.1822283003
309	0.1819567605
310	0.1816315121
311	0.1813228547
312	0.1810678452
313	0.1809773218
314	0.1807920365
315	0.180445444
316	0.1802393898
317	0.1798562247
318	0.1795783573
319	0.1793534112
320	0.178860619
321	0.1786747887
322	0.1783928947
323	0.1780766684
324	0.1780199626
325	0.1777190859
326	0.1774745517
327	0.1770228583
328	0.1767938099
329	0.1764796575
330	0.17617704
331	0.1759250429
332	0.1756066519
333	0.1753944669
334	0.1751075472
335	0.1748233825
336	0.1745589726
337	0.1742403394
338	0.1740224626
339	0.1737648646
340	0.1736019074
341	0.1734293378
342	0.1731617186
343	0.1728859705
344	0.345	0.18154345	0.1723432844
346	0.1721487045
347	0.171890501
348	0.1717192332
349	0.1713878087
350	0.1712014335
351	0.171110789
352	0.1709069752
353	0.1706469702
354	0.1703313192
355	0.1701388738
356	0.1699008639
357	0.1695526668
358	0.1693627494
359	0.1690741645
360	0.1688252101
361	0.1685536854
362	0.1682984791
363	0.1680488586
364	0.1677755628
365	0.1674631512
366	0.1670314698
367	0.1667361487
368	0.1665812901
369	0.1663045883
370	0.1661351825
371	0.1659447503
372	0.1657615541
373	0.1654702293
374	0.16515093
375	0.1649823719
376	0.1646840535
377	0.1643740336
378	0.1640792574
379	0.1638436545
380	0.1635950179
381	0.1633503929
382	0.1630493346
383	0.1627385881
384	0.16385	0.1699110667
386	0.1697531806
387	0.169387	0.1618322039
388	0.1616172034
389	0.1613468594
390	0.1610551864
391	0.1607981788
392	0.1605638474
393	0.1603769575
394	0.1602663464
395	0.160020798
396	0.1597686949
397	0.1594315635
398	0.15914478
399	0.1588765704
400	0.15868401	0.1658160195
402	0.402	0.15815403	0403	0.15800404	0.404	0.1577490095
405	0.1575330553
406	0.1572684031
407	0.1570941834
408	0.1568467276
409	0.1566219633
410	0.1565522542
411	0.1563270508
412	0.156021648
413	0.1557155791
414	0.1554495796
415	0.1551842462
416	0.1548854283
417	0.1546522776
418	0.1544759538
419	0.1542842199
420	0.1540945447
421	0.1538393233
422	0.1536683885
423	0.1533600641
424	0.153134452
425	0.153051452
426	0.1528614892
427	0.1526029829
428	0.1523403894
429	0.1521445683
430	0.1519515931
431	0.1517076038
432	0.1514370328
433	0.15120434	0.1585445707
435	0.1582187622
436	0.1579441192
437	0.1577436962
438	0.1574478604
439	0.1572583365
440	0.1570072477
441	0.1567692832
442	0.1565577341
443	0.156482636
444	0.1562826369
445	0.1561057681
446	0.1561009695
447	0.1558315489
448	0.1555191676
449	0.155284821
450	0.1549402267
451	0.1547041393
452	0.1543536111
453	0.154053794
454	0.1538327838
455	0.1535975744
456	0.1533887046
457	0.1532242487
458	0.1530734471
459	0.1528502419
460	0.152614866
461	0.1525034829
462	0.1523116127
463	0.1520238604
464	0.1517996712
465	0.1515618582
466	0.1512859284
467	0.1510652058
468	0.1508640108
469	0.1506112417
470	0.1505115448
471	0.1503053998
472	0.1500457279
473	0.1499136062
474	0.1496335287
475	0.1493826669
476	0.1491258258
477	0.1490279758
478	0.148861552
479	0.1486045141
480	0.1484493225
481	0.1483001709
482	0.482	0.141483	0.147854699
484	0.1476708064
485	0.147513768
486	0.1472764242
487	0.1469882481
488	0.1467743374
489	0.1465990127
490	0.1463838305
491	0.1462041461
492	0.1460068566
493	0.145809113
494	0.1455622022
495	0.1453950065
496	0.1451572085
497	0.1449889985
498	0.1448454478
499	0.144596554
500	0.1444399395
501	0.1443013085
502	0.1440596505
503	0.1439032176
504	0.1436739422
505	0.1434843275
506	0.1432453337
507	0.1429568245
508	0.1428000435
509	0.1426277463
510	0.142476763
511	0.1422833942
512	0.1421355293
513	0.1419156998
514	0.141570727
515	0.1413000046
516	0.1410910137
517	0.1408751654
518	0.1406940733
519	0.1406386391
520	0.1404481464
521	0.1402707478
522	0.140080346
523	0.1399036286
524	0.1397333599
525	0.1396045685
526	0.1393610636
527	0.139115273
528	0.138911883
529	0.1387640484
530	0.1385913576
531	0.1382513349
532	0.1381649138
533	0.1379550449
534	0.1376362907
535	0.1373380328
536	0.1370865353
537	0.1370614521
538	0.1369151766
539	0.1368716104
540	0.1367305877
541	0.1365412758
542	0.1363696446
543	0.1361664363
544	0.1360551895
545	0.1358181938
546	0.13570233
547	0.1355741592
548	0.1353920831
549	0.1352345603
550	0.1350496534
551	0.134916911
552	0.1347222707
553	0.1345513813
554	0.1342600565
555	0.1341175503
556	0.1339678689
557	0.1337532165
558	0.133696329
559	0.1335609073
560	0.1334014317
561	0.1332168276
562	0.1330688567
563	0.1329856297
564	0.1328273349
565	0.1326229459
566	0.1324273821
567	0.1321944888
568	0.1320381316
569	0.1318604
570	0.1316041795
571	0.1314260695
572	0.1311426163
573	0.1311168368
574	0.1309785994
575	0.1307924967
576	0.1306066816
577	0.1304625405
578	0.1303991136
579	0.1302462078
580	0.1299626487
581	0.1297677661
582	0.1296787565
583	0.1295035832
584	0.1293602747
585	0.1291973477
586	0.1290595948
587	0.1288602617
588	0.1286775498
589	0.1285363757
590	0.1283434005
591	0.128265502
592	0.128034516
593	0.1279064209
594	0.1277644596
595	0.1276103731
596	0.1274804615
597	0.1273642646
598	0.1271944954
599	0.1269849444
600	0.1267970176
601	0.1265383448
602	0.1263784454
603	0.1261686446
604	0.1260412534
605	0.1259360616
606	0.1257539477
607	0.1255811056
608	0.1254694348
609	0.1253181942
610	0.1251722366
611	0.1250247728
612	0.1248800111
613	0.124606458
614	0.1244413663
615	0.1242192965
616	0.1240224308
617	0.1238522832
618	0.1236528291
619	0.1235502788
620	0.1232763094
621	0.1230302008
622	0.1228969135
623	0.1226388311
624	0.1225290298
625	0.1224329434
626	0.1222626	0.1627	0.1221627	0.1628	0.1219628	0.1629	0.1218629	0.1630	0.121630	0.1631	0.1215631	0.1632	0.1213632	0.1633	0.1211633	0.1634	0.1209634	0.1635	0.1207635	0.1636	0.120636	0.11637	0.120637	0.1638	0.1203484308
639	0.120639	0.1640	0.1200640	0.1641	0.1198641	0.1642	0.1196642	0.1643	0.1196643	0.1644	0.119644	0.11645	0.119645	0.1150496195
646	0.1148742267
647	0.1146902735
648	0.1145487437
649	0.1144063511
650	0.1143054962
651	0.1141243662
652	0.1139315953
653	0.1138013658
654	0.1136035768
655	0.1133855789
656	0.1132342853
657	0.1131553423
658	0.1129614512
659	0.11660	0.117660	0.1126882765
661	0.1125178564
662	0.1123918352
663	0.1122484661
664	0.112046272
665	0.1119473927
666	0.1118648469
667	0.1117859946
668	0.1117070516
669	0.1116318778
670	0.1115468267
671	0.1113977886
672	0.1112496739
673	0.1109752428
674	0.1108196652
675	0.1107542326
676	0.1106270987
677	0.1104670176
678	0.110323255
679	0.1101432301
680	0.1100786754
681	0.1099740664
682	0.1098516252
683	0.1097131986
684	0.109611761
685	0.109476642
686	0.1092606348
687	0.1090211944
688	0.1088863403
689	0.108732988
690	0.1086343432
691	0.1085074667
692	0.1083844427
693	0.1082746112
694	0.108011609
695	0.1078332492
696	0.1076838781
697	0.1075332127
698	0.1073999102
699	0.1072517198
700	0.1071136944
701	0.1069776974
702	0.1068609177
703	0.1066998527
704	0.1064819457
705	0.1063939352
706	0.1061784502
707	0.1060822199
708	0.1059029897
709	0.1057717687
710	0.1055190223
711	0.1054220048
712	0.1053354627
713	0.1051957872
714	0.1050868413
715	0.1048767756
716	0.1047176558
717	0.104614939
718	0.1044726145
719	0.1043500749
720	0.1042772172
721	0.1040931505
722	0.1040125499
723	0.1038242976
724	0.1037181143
725	0.1035924488
726	0.1034712943
727	0.1034166624
728	0.103231589
729	0.1030965003
730	0.1029269279
731	0.1028276474
732	0.1027988252
733	0.1026945871
734	0.1026123592
735	0.1024624355
736	0.1023417276
737	0.1022127696
738	0.1020877929
739	0.1019741089
740	0.1018055507
741	0.1016373786
742	0.1015328907
743	0.1013418758
744	0.1011955397
745	0.1010932014
746	0.1010367984
747	0.1009775646
748	0.1007928243
749	0.1006263778
750	0.1005158576
751	0.1004027336
752	0.100244015
753	0.1000778713
754	0.09991663221
755	0.0998010484
756	0.09964351805
757	0.09954797654
758	0.09945773321
759	0.0993419299
760	0.09916131459
761	0.09902967725
762	0.09888482472
763	0.09879711696
764	0.09867330581
765	0.09851328532
766	0.0983858714
767	0.09827040869
768	0.09808823419
769	0.09792687401
770	0.09781941913
771	0.09765947433
772	0.0975560158
773	0.09744017465
774	0.09729461821
775	0.09721954285
776	0.0970740394
777	0.09702658275
778	0.09690937163
779	0.09681411017
780	0.09669442404
781	0.09656315758
782	0.09646113714
783	0.09637443603
784	0.09624155741
785	0.09602738941
786	0.09588751717
787	0.09579543462
788	0.09569042448
789	0.09554109876
790	0.09541428278
791	0.0952971852
792	0.09517852087
793	0.09504352297
794	0.09492895338
795	0.09483523596
796	0.09474245707
797	0.09460091969
798	0.09444257191
799	0.09435640819
800	0.09425198843
801	0.09415638636
802	0.09404952942
803	0.09391730929
804	0.09378907037
805	0.09361389705
806	0.09347585648
807	0.09339365883
808	0.09326858369
809	0.09312624402
810	0.09301047098
811	0.09292140083
812	0.09282608638
813	0.09274429745
814	0.09262675331
815	0.09243473174
816	0.09232101743
817	0.09222354586
818	0.09212581695
819	0.09198751904
820	0.09190190028
821	0.09177247305
822	0.09167678772
823	0.09159960066
824	0.09151018234
825	0.09138354801
826	0.09123429798
827	0.09112681283
828	0.0910301814
829	0.09088283115
830	0.09077031272
831	0.09062804116
832	0.09053104643
833	0.09047158559
834	0.09037225209
835	0.09030451093
836	0.09020361825
837	0.09005890195
838	0.08990373309
839	0.08978066369
840	0.08972535815
841	0.08964705089
842	0.08953285217
843	0.08942099223
844	0.08931579287
845	0.0892485664
846	0.0891657027
847	0.0890359273
848	0.08896636206
849	0.0888513005
850	0.08871673402
851	0.08858524807
852	0.08844517905
853	0.08832581838
854	0.08823276701
855	0.08811852289
856	0.08800013103
857	0.08788868738
858	0.08787653181
859	0.08778771143
860	0.0877057787
861	0.08758890061
862	0.0874749441
863	0.08727177363
864	0.08712297016
865	0.08700819621
866	0.08694783468
867	0.0868301543
868	0.08670753146
869	0.08661191426
870	0.08654217493
871	0.08643374367
872	0.08627113463
873	0.08616828918
874	0.08611825913
875	0.08601117513
876	0.08586450607
877	0.08573209672
878	0.08560941333
879	0.08550200387
880	0.08542133513
881	0.08526123138
882	0.08520152077
883	0.0851150543
884	0.08506822586
885	0.0849483051
886	0.08483636947
887	0.08473967749
888	0.0847050803
889	0.08457729552
890	0.08451691885
891	0.08438072507
892	0.08428957349
893	0.08414625743
894	0.08405537075
895	0.08395499275
896	0.08381693704
897	0.08373862221
898	0.08363698021
899	0.08353193979
900	0.08340564607
901	0.08332814868
902	0.08320746346
903	0.08309979666
904	0.08298059494
905	0.08290554985
906	0.08282895315
907	0.08272379921
908	0.08262159711
909	0.08251522458
910	0.08238353426
911	0.08226032863
912	0.08217371078
913	0.08210469806
914	0.08204090028
915	0.08192908575
916	0.08185235281
917	0.08177753479
918	0.08168275016
919	0.08154987154
920	0.08150120387
921	0.08146316286
922	0.08134628478
923	0.08125451254
924	0.08112675046
925	0.08107387452
926	0.08098991333
927	0.08088322291
928	0.08075048053
929	0.08064395662
930	0.0805549773
931	0.08045300226
932	0.08036128301
933	0.08024482122
934	0.08013990947
935	0.08006709719
936	0.07997193412
937	0.07993080502
938	0.07982388754
939	0.07972472812
940	0.07969577729
941	0.07966464663
942	0.07955042521
943	0.07943655953
944	0.07935518689
945	0.07925953184
946	0.0791899666
947	0.07914708153
948	0.079060774
949	0.07894626496
950	0.07884631081
951	0.07878583575
952	0.0786578466
953	0.07855751401
954	0.07846938239
955	0.07835772681
956	0.0782865267
957	0.0781895471
958	0.07811030131
959	0.0780048219
960	0.07791367788
961	0.07780930353
962	0.07769356834
963	0.07757839324
964	0.07750600482
965	0.07747219479
966	0.07736843351
967	0.07726794197
968	0.07717222638
969	0.07705234346
970	0.07698821265
971	0.07684918055
972	0.07678283207
973	0.07667757973
974	0.07657867765
975	0.07649504949
976	0.07639337721
977	0.07633433266
978	0.0762247131
979	0.07613400051
980	0.07602688623
981	0.07596813686
982	0.07586311916
983	0.0758084494
984	0.07574154839
985	0.07563709077
986	0.07555354588
987	0.07553401069
988	0.07547121199
989	0.07535563575
990	0.07528425398
991	0.07518741063
992	0.07507990277
993	0.07497738278
994	0.07493364243
995	0.07481919395
996	0.07476827077
997	0.07468862382
998	0.07460761449
999	0.07453120701
